CodemixedText,HateorNot,text_length,matched_words,has_profanity,total_severity,Rule_Hate
pahale haryana ke ladkiyo ko rapist murderers see surakshit karo har teesare din haryana me rape hota hai haryana kee sadake gao behaal hai,0,139,[],0,0,0
kon gaon bhai ye puri duniya virgins k wajah se to pareshan hai inhi k chalte to sab bomb blasts and killings,0,109,[],0,0,0
haani hate laal rang,1,20,[],0,0,0
india se terrorism ka ek saboot nhi kulbhushan ka case bhi disputed hai isliye icj ne bhi pak ki nhi suni,0,105,[],0,0,0
jo desh ki apni maa ki ijjat lutate hai o to khud ki maa charo kisi ki bhi maa ko rape kar sakta hai,1,100,[],0,0,0
tumane desh ko barbad kar diya aur an has raha hai i hate u,1,59,[],0,0,0
media ka agenda sirf nafrat failana h aur padhe likhe ho soch kr dekho agr sab kuch aisa raha to desh ka kya hoga,0,113,[],0,0,0
ab aap soch lo aisa kya hua hoga jo aaj ye hindu haters hain aur muslims pe turant khoon ubal jaata hai,0,103,[],0,0,0
vikrant ko bahut man kr rha ki use koi i hate u bole,1,52,[],0,0,0
tere maa hai ghar pe puch rape and molest kya hota hai tu to desh ki rape kar raha hai you wl pay the cost,1,106,[],0,0,0
sab se pehle qanoon vevastha darustha kijye kiy aapne bajrangyon gundagardi aur juned ka murder ni dekha,0,104,[],0,0,0
dange bhi do tarah ke hote hain ek jo congress ke time hote hain jisme hindu aur sikho ka khoon bahta hai aur ek me dharm yuddh hota hai,0,136,[],0,0,0
agar bengal me rape nahi hua to apna rape karwayengi,0,52,[],0,0,0
jab bhi news dekho to yaha yaha hatya waha rape chori bas inhi sab ki khabar dikhate desh me kuchh achha ho hi nahi raha kya,0,124,[],0,0,0
aap ko aisa kyon lagta hai top evil man in history list me koi muslim nahi hai hitler genghis khan stalin ravan kans nero koi nahi,0,130,[],0,0,0
jaisa shaadi mein ek family member hamesha hota hai us taran pakistan aur terrorism,0,83,[],0,0,0
aap ke rape hochoki hai aap to padasi yahi ke ho,1,48,[],0,0,0
tune pehle bola tere jati k logo ne rape kiya aur maine uspar unka dharm btaya isko bolte jaise ko taisa,0,104,[],0,0,0
aman sakoon aur pakistan main tu kbi yeh,0,40,[],0,0,0
aur rape har cast me hote haiterrorism aur ralist ki aste nahi hoti,1,67,[],0,0,0
afgan me buddha ki murtiya todi gayi uska oppose aur nishedh kab karog,0,70,[],0,0,0
kya btane wale ka rape hua he,0,29,[],0,0,0
i hate this guy pata nahi samjhta kya hai khud ko,1,49,[],0,0,0
abe kuttay kanjaron patwarion thudday maar k nikale jaoge hosakta hai is baar ganja n company ko phansi hojayee salay chor,1,122,[],0,0,0
tum us aadmi ko apna ideal maante ho jis ne is desk ke azeem mahatma gandhi ka murder kiyaye hai desh bhakhti,1,109,[],0,0,0
india ke rules he glt hai sir chote chote baccho ka rape ho raha hai kya glti hai unke and ye sab krne waale ghum rahe bhar bcoz of rules,0,137,[],0,0,0
sahi kaha atangwadi hone par media wale ko agar ek bhi hindu ka naam ajae toh phir hinduterrorism ke naam par paisa kamate he,1,125,[],0,0,0
tab bhi aadhar card banane ka riwaz tha hitler sae ayi hogi yae technology,0,74,[],0,0,0
only islamic terrorism hai jo,0,29,[],0,0,0
behan me kaha jh ko hate kar rahi me dar rahi thi k uska na ho jaye jd seme episode k sath chal rahi to emotions to us hisab se ayege na,0,136,[],0,0,0
cow k naam pe log bhi nafrat mai haiwaniyat pe uthar aate haibina jane gunah kar baithey hai politician ki vote bank bharne k liye,0,130,[],0,0,0
even my relatives who hate modi when start losing an argument call me bhakt koi nai,0,83,[],0,0,0
ab tak to lag rha h centuri lag gya hoga rape ka tumra dub maro tum sharm se,1,76,[],0,0,0
aatanki ko surrender ko moka dete hesaal bhar ye moka_moka khel ra tha kyakher anandpal ne jitno ka murder kiya unko to insaf mila,1,130,['aatanki'],1,4,1
rupa fir ye btao tumra kitna bar rape ho gya h abi tak bangal me bhi tum bhi to bangal me hi ho,0,95,[],0,0,0
kasmir m hindu ko maara kaata rape hue dharm change kr aaye vo bhi india k muslim h,0,83,[],0,0,0
promotions suck samajh gaya ek hi niwala kab tak chabayega logo ke kaano se khoon aata hai wahi pravachan subah shaam sunnke maaf kar de,0,136,[],0,0,0
tum to wahi west bangal me hi rahti ho tumhara kitne baar rape huaa hai,0,71,[],0,0,0
a laash ho gayi baramad let me tell you meri jaan murder weapon par hain saare aapke ungliyon ke nishaan,0,104,[],0,0,0
a laash ho gayi bramad let me tell u meri jaan murder weapon hain saare aapki ungaliyon k nishaan,0,97,[],0,0,0
so called global islamic terrorism abe mulle tu chutiya hai bahut bada chutiya,1,78,"['chutiya', 'chutiya']",1,10,1
laash ho gayi baramad let me tell you meri jaan murder weapon par hain saare aapke ungliyon ke nishaan,0,102,[],0,0,0
hahah ye aap bhi seekh gayee haini hate this word,1,49,[],0,0,0
kya faltu bayaan hai bengal sabhi ka rape hota hai kya inn politicians ko sharm aani chaiye,1,91,[],0,0,0
murder murder hota hai mai shakha nahi gaya isliye murder condemn karne se pehle dharam nahi dekhta,0,99,[],0,0,0
aisi faltu ki id bnd ho chahiye jo nafrat ko badhawa de,1,55,[],0,0,0
ghulami khoon ki bemari jaisay hooti hayis ka koi illaj naiyeh pooray jism kay sath sath rooh main bhee sarryiat ker jate hay,0,125,[],0,0,0
hindutwaa bhagwaa terrorists ko bjp govt aur police ka support milta haiisliye wo musalmano ka murder kar rahe hai aur unko tirange me lipt,1,139,[],0,0,0
cawnporiah bhai aur hamera desh mein yeh kaam aap kae parivar wale kar rahe hain sanghis and musanghis are united by riots n terrorism,1,134,[],0,0,0
musalman tabhi musalman hota hai jab wo ya to maar kha raha ho ya acha kaam kar raha ho jab wo dusro ko maare tab terror has no religion,0,136,[],0,0,0
supreme court ka yahi doglapan desh ko le dooba hai hamesha hindu log hi kharaab hai aur jo rape kare bomb phore unse to inki phati hai,1,135,[],0,0,0
bro aik marti hoi owrat ko gali nahi do specially jub wo ap ki walida ki ad ki bhi hon i hate noora leag but apni apni samajh ki bat hay,1,136,[],0,0,0
rape no state hai mp hai or yeh bengal ko badnaam kar rahi hai drugs ka over dose le liya roopa masi nai,0,104,[],0,0,0
rape cases me capital punishment ka major scope nahi hai uske bawajood itna jyada misuse hua rape cases ka esliye females bhi oppose kiye,0,137,[],0,0,0
neech insan ap log ho jo mulk k dushman ki support karty ho or imran khan ki nafrat m pak k gadaar ko support karty ho lanaat ho asi awam py,1,140,['neech'],1,7,1
agar kisine compare karne ki kausis ki,0,38,[],0,0,0
accha hai ek do terrorism failane wale mulk duniya se mit jayenge,0,65,[],0,0,0
congressi ka channel hai to hinduon se nafrat aur mullon ki to chaatega hi na,1,77,[],0,0,0
tujhe sharm aani chahia tuchhe koi teri bhi beti ke sath rape kar sakta hai betiyo ki ejjat karna shikh le budhhe tujhe bhi marna hai,1,133,[],0,0,0
anil apna jo bhi gussa ya jo bhi hai woh jaa ke sahi jagah pe nikalo zubina pe is tarah ke ghatiya aur hate tweet mat karo,0,122,[],0,0,0
nai nai nafrat q koi kary ga itny ashy friends hain aur ap khud bi bhout ashi ho,0,80,[],0,0,0
bhai agar bakchodi ho gayi ho tho islamic terrorism ki baat kar leya radical islam ki,0,85,[],0,0,0
yeah aajkal use islamic terror se jana jata hai,0,47,[],0,0,0
es mahine me bihar me only bikash ke kary huaa murder lut chori dakaiti,0,71,[],0,0,0
terrorism bina logo ke support ke nahi panapta kya unlogo ke khilaph koi kadam nahi udhane chahiye jo hinduyo ko killing karbarahe hai,0,134,[],0,0,0
terror desh ka hi nahi waran pure world kanpur dushman ha,0,57,[],0,0,0
bhai cong govt mai saal mai bomb blast hotehi the bhul gaya ke baad kitne civilian mare bomb blasts mai,0,103,[],0,0,0
ye lucchi us bechari riya murder ke vaqt kaha gayab ho gayee thiiska jabab is haramjade aapiyo ke pass ha kya kyu ya kejri,1,122,[],0,0,0
cm thai to terrorism sai kasai ladna hai sab malum tha pm hotai hi sab bhool gayai or cake kaha nai pakistan bhi chala gayai,1,124,[],0,0,0
agar apke baap ka naam rajive gandhi hai dadi ka naam indria gandhi hai to rape karo up mai bangla milega delhi mai,1,115,[],0,0,0
aur stiil sah rhe haijake sekho bangal asam me kaise muslimo ne jeena haram kr rkha h hinduo ka har din murder har din rape,1,123,[],0,0,0
are yarr aur log chahiye tha muje tera murder karne k liye akeli kese krungi,1,76,[],0,0,0
isleye kuwait war main muslim iraqi soldiers ne muslim kuwaiti aurat aur ladki logo ke rape kiya na tab islam kidher gaya bolo,0,126,[],0,0,0
pakistani terrorism pe aik book kyun nahi likhtin ap kyun k ap ko tou yahan rahy beghair he hum se zyada pata hai,1,113,[],0,0,0
abe chutya bhool gaya kya kuwait war main muslim iraqi soldiers ne hi muslim kuwaiti aurat ka ladki logo ka rape kiya tha tum logo k aukad,0,138,[],0,0,0
us jamane k anpadh ganwaar logo k liye banaya tha registaan se chal kar samtal pathaar m fel rha h bina mtlb thopa ja rha h i hate it,1,133,[],0,0,0
rape me bhi no haisaal ki betiyabhi chaltiwaise abb sare kaam aghorioke dedokuch bhi kar saktegod permtd them,1,109,[],0,0,0
edge tumhare karan mera breakup hua hai nafrat karra hu mai ab tumse kabhi yum mere idol the but ab tumhe spear maru,1,116,[],0,0,0
waise meri soch aisi hai coz main religion maanta hi nahi nafrat hai kattar logo se aur unnki soch se,1,101,[],0,0,0
jab phansi di tab yaad aya k indian toilet ka hai,0,49,[],0,0,0
bari naamaaz padthe ho ek bari bi alla ko kaha terrorism band kar va dho,0,72,[],0,0,0
agar tum use support nahi karoge to tumhari nottanki dukan kaise chalege na i hate liberals muslims sharm kar allah ne mus bn,1,125,[],0,0,0
bcoz aur kuch kaam dhandha hai hi nai tum logo k paas terrorism felane ka business bhi hamare modi ji ne band karwa diya tum logo ka,1,132,[],0,0,0
where are ahesh bhatt etc he did not say any word on kulbhushan jadhav death sentence in sabko chaurahe par ikkhata kar ke phansi de do,1,135,[],0,0,0
jin jeso ko lagta hai army rape karti hai aur amanviya hai wo apni izzat bachaye aur desh chod jaye,0,99,['chod'],1,7,1
aniqa you are so sweet tujhse nafrat karna bhi chahu to nahi hogi dil to tujhe apna manta hai tujhe india wife banane ka dil karta hai,0,134,[],0,0,0
aur jumme ki namaz main loud speaker pe jo nafrat felayi jati hain uspe bhi kuch tweet karo,0,91,[],0,0,0
mera sabse favorite singer me se thaa tu per aaj se i hate you agar boond boond se samander banta hai toh kam bhi ho sakta hai,1,126,[],0,0,0
pehele tum log terrorism bandh karo phir america ka visa milega aur duniya main izzat bhi,0,89,[],0,0,0
par billi sekabhi nhii hate cat,1,31,[],0,0,0
muslim ko itna hate mat karo kiu ki muslim hai to aapka rojiroti sal raja hainahito raste pe aah jaega,0,102,[],0,0,0
bacchi chodne vale prophet k pille islam matlab bhadwe aur terrorism gandu k bacche,1,83,"['bhadwe', 'gandu']",1,14,1
bhai log mujhe to iss khansi vale kutte se nafrat si ho gayi haihe is the biggest joke ever happened to history of indiafraud hai sala,1,134,['kutte'],1,2,0
murder ki baat kar rahe ho,0,26,[],0,0,0
ishe pelna boltetorture kya hota hai janna hai apko to zara balochistan pe nazar ghumao miyayeh hitler hai to woh jahannub hai,0,126,[],0,0,0
but bhai agar aap kuch accha karoge to bohot log aapse nafrat bhi karenge iss case me muslim nafrat karenge but wo sahi hai,0,123,[],0,0,0
aap ke godfather jub mistake air strike karke hazaron syrians mardete hain unhe kiu hate nahi karte kiunke wo visa nahi denge phir,0,130,[],0,0,0
murder kr k aap khush hain,0,26,[],0,0,0
khoon ki aik bond kaghaz ko rangela ker gaye,0,44,[],0,0,0
toilets tak theek hai rape ka nahi banana chahye,0,48,[],0,0,0
bhutto zinda hai abhi phansi k khelaf hai us ki party is ka matlab jab bhi khud kash hamlaa hota hai tu ppp jhoot ki muzamat karti hai,0,134,[],0,0,0
rape aur toilets par joke banana koi bohat he ghatiya harkat hai,1,64,[],0,0,0
so sad our army has to go thru all this modi ji desh bhakt khoon ke ansu ro rahe hain aur kitna sehan karenge hum,0,113,[],0,0,0
meri fikr chod aajkal saare hindus aise hi baatein kar rahe hai nafrat hai mujhe islam se i hate islam,1,102,['chod'],1,7,1
haters ki to jalne ki aadat hai keep hating mujhe to hasi aa raha hai tumhara hatred dekh kar ka spelling to seekh jaake,0,120,[],0,0,0
sir we love kashmir and kashmirisi am no warmongerkhoon dekhkar to ulti aati haipar unko chahiye kyakya bigada hai humne,0,120,[],0,0,0
saudi me chori pe haath aur rape pe penis kaat dete hai,0,55,['kaat'],1,3,0
please my humble request hay usko kuch bhi pata nahi hay jo uske sade huye bheje me aayaa vo sade huye mooh mese bak diya i hate you nigam,1,138,[],0,0,0
hate nai krta to hate speech kyu diya wo,0,40,[],0,0,0
ager tum log pakistan me hote ya bhuk mari se mar hate h aatankwaadi tumhe mar dete apne khuda ka sukr karo india me ho,0,119,[],0,0,0
mai bhi pehle secular tha lekin life ke ek incident nemujhe badal diya mai nafrat karta hu musalmano se,1,103,[],0,0,0
kal to news se tumhara ye topic nikal jayega koi aur mudda soch lo chtukarita chamkaane ka dukaan khol rakhi hai tum jaiso ne nafrat ki,1,135,[],0,0,0
vade to aur bhi th lekin log apni convenience k hisab se bhul hate h kya kare,0,77,[],0,0,0
koi khoon ko holi nhi kheli ja rahi jiapko galat dikhaya jata hai taki ap india ke against rahi,0,95,[],0,0,0
paaji jyada w wale words health ke liye thik nhi h,0,50,[],0,0,0
kuyki suna h isse mind ka khoon mind tak nhi pahunch pata,0,57,[],0,0,0
hate ke siwa kya janenge jo idea of india se nafrat karte hai,1,61,[],0,0,0
aise report mat dimhaya kare sir khoon kholta hai ki hum hamare desh ka itihas raha hai hum hamesha jaychnd ke karan gulam bante rahe hai,0,137,[],0,0,0
matharu se ye poochiye ki ghaziabaad school mein kuch samay pahle rape hua tha inhone woh mamla daba diya,1,105,[],0,0,0
tweet karke hat gaya aur yaha hazaro log ek dusre ko bura bhala keh rahe apas mein mohobbat ki baat karo nafrat ki nahi,0,119,[],0,0,0
is ke tweets and replies parh k mera litre khoon jal jata ha,1,60,[],0,0,0
very true but ishake liye bhi khoon pashine ki kamayi dene k baad bhi ghar nahi mil pata,0,88,[],0,0,0
har ghadi badal rahi hai iski zindagi hate hai kabhi kabhi hai filth zindagi,0,76,[],0,0,0
har pal yaha hate hi rahe ladte raho kal ho na ho,0,49,[],0,0,0
har pal yaha hate hi rahe ladte raho kal ho na ho,0,49,[],0,0,0
yeh social side he humare desh me nafrat peda karte hai hakikat kishe ko pta nhi note dono ek dosre k nafrat wale video uploadkarte hai,1,135,[],0,0,0
terrorism kaun faila raha hai ye sabko pata hai,0,47,[],0,0,0
chalo sunke accha laga islam ko sharminda isis wale jyada karte haisonu nigam nahi jara hate filled comments padho aapke bhaiyo ka,0,130,[],0,0,0
aise scene dekhkar kai bhatke huve logoki vasna aur nahi bhadkegi chhedti rape cases me ijafa nahi hoga,0,103,[],0,0,0
bhosdiw pakistan me ladkio ka rape ni hota bakrio ka hota hai v,0,63,[],0,0,0
in blasts k dukh hai par kya delhi banaras rampur patna malda coimbatore ahmadabad bombay pune me to shabebarat mana the the log,1,128,[],0,0,0
hamesha abroad me rahne wale hame sabhyata mat sikhao nafrat ko failne wale singing me kuchh nahi ho raha to politics ki taiyari,1,128,[],0,0,0
koi hissa wissa nhi waha aurto se rape krte he pakistani sainik bhagna padega tumhe waha ki awam bhagayegi tumhe,1,112,[],0,0,0
ye saala pagal ho gaya hai shaitaan ki aulaadshut up u hate monger sonu,1,71,['saala'],1,2,0
subah subah chidiyo ki awaz se me disturb ho jati hun jab me koi bird nhi hu to unki awaz kyu sun rhi hu,1,104,[],0,0,0
kyo karte to ye ajan ka natak tak karna hai tumhe terror ka hi,1,62,[],0,0,0
rape sirf rapist hi nahin karta hum jaise log bhi uchhaalte rehte hain us aurat ki izzat,1,88,[],0,0,0
ye khoon se likhi hui prediction hai koi nhi rok sakta,0,54,[],0,0,0
sab ke andar kaam aur jiyada dharam ko lekar nafrat hai,0,55,[],0,0,0
abhi wo din aaenge jisme din loud speakers ka sound kisi ko sone nahi dega lekin koi bhi muslim against nahi hai hate,1,117,[],0,0,0
yahi jo azaadi gang n jo terrorist atack ho rhe hai ye bahut hatred spread kar rhe hai india ke log littely dare huye ye ksmir ke liye hi ha,0,140,[],0,0,0
thats good per kiya ye hosakta he hmre jahalat kamyabi nafrat muhbat ko ek insani amal qarar diya jae or use us bunyad p deal kiya jae,0,134,[],0,0,0
aise reasons ki wajesr hi hate badhti hai ind me,0,48,[],0,0,0
islam muslim se itni nafrat hai mohd rafi ki remik aur unki copy kyon karre ho shame on,0,87,[],0,0,0
chali hai rasm k koi na sur utha kay jiye her sochtay zahen ko aisay he khoon main nehlaya jaye ga i understood this after sabins murder,0,136,[],0,0,0
kashmiri pundits ne kya gunah kiya tha jo unka rape murders karke unko zinda jalakar bhaga diya tumlogo nethey arnt innocent,0,124,[],0,0,0
tere jaise log terrorism phaila rahe hain oopar chaley jaa hoor milengi,1,71,[],0,0,0
congress ko kahate thhe appease ki policy ab khud kya kar rahe hainye vote ki rajneeti apana rahe hain vaise nafrat k alawa kuchh nahin,1,135,[],0,0,0
namaste sir sir aap se milne ka process kya hai kab hum mil sakte hai aap se ek dost ka meerut mai murder ho gaya hai,0,117,[],0,0,0
kya ham kisi incident ke hone intazaar kar rahe h,0,49,[],0,0,0
sir kya aise ham terrorism se ladege,0,36,[],0,0,0
ak taraf nafrat ha jo kuch hi palo ma mehsoos kr li jati hadusri taraf mohabbat ha jiska yakeen dilany ma zindagian guzar jati hn,0,129,[],0,0,0
ek rape ki paydaish kehta hapakistan mazaak ha,1,46,[],0,0,0
arey rape se bada mudda terrorism hai uspe baat kartey hai,0,58,[],0,0,0
inhone apni suraksha ke liye khoon ki holi khelisalute to these martyrsjai hind,0,79,[],0,0,0
aho tumhy rape kar k barbad hona hai,0,36,[],0,0,0
tu mujhay bta agar teray ghar mai ksi ko koi mar day ya tri mai behen ka koi rape kara tu kaa unn logo kay sath party kara ga,1,125,[],0,0,0
haathon se malo aata rape ko boldo tata,0,39,[],0,0,0
alia ki jagah shradha kabhi nahi le sakti i love cute alia i hate shradha kapoor,1,80,[],0,0,0
jab gaand lagi fatne to campaign lagi karne aise tweet hi kyu karti ho ki tum troll hoti ho be indian khoon me to desh ka namak hai na,1,134,['gaand'],1,9,1
todays hate shate target snapchat ya snapdeal whatever chalo ussko bhi baandh ke gaari pur bithana hai,1,102,[],0,0,0
mishaal khan k killers ko phansi di jaye with in one month,1,58,[],0,0,0
i feel like nafrat se accha dusmani ho jaaye kuch toh result aayega,1,67,[],0,0,0
suddenly sabne mere andar ka veerji aur veera ke liye hate jaga diya god i hate these two with passion,1,102,[],0,0,0
but maine koi edit karke nai bhejabhaktgirise time mile tho kam se kam khud ke dharm ke kitaab padh loshayad nafrat kam ho jaye,0,127,[],0,0,0
wallah hate it matlab seedhi tarah drive nahi ker sakte,1,55,[],0,0,0
rape ho gaya yami ka,0,20,[],0,0,0
big boss show mera khoon ma ha rahaga sir agra sa hu sir kushal rajput from agra uttar pradesh sa moka please app niras nahi karuga sir,0,135,[],0,0,0
